"","iso3c","year","iso2c","country","GiniCoeff","GDPperCapPPP","CO2emissions","region","capital","longitude","latitude","income","lending","EPIValue"
"455","CZE",2005,"CZ","Czech Republic",26.95,22286.457189578,11.7624500353337,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",79.47
"456","CZE",2006,"CZ","Czech Republic",26.74,24400.7269621544,11.9258292756892,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",79.66
"457","CZE",2007,"CZ","Czech Republic",26,26680.4978472942,11.9725152221204,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",80.11
"458","CZE",2008,"CZ","Czech Republic",26.29,27111.5481990756,11.23765713528,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",81.64
"459","CZE",2009,"CZ","Czech Republic",26.18,27008.8068634707,10.3079706731255,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",81.97
"460","CZE",2010,"CZ","Czech Republic",26.63,27069.6339673463,10.6525786177933,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",81.93
"461","CZE",2011,"CZ","Czech Republic",26.39,28604.2126636231,10.1854822482433,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",81.41
"462","CZE",2012,"CZ","Czech Republic",26.13,28727.9072629398,9.61268363875771,"Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified",81.47
"463","DEU",2002,"DE","Germany",NA,28435.9013788939,10.058672497298,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",78.98
"464","DEU",2003,"DE","Germany",NA,29362.4250705971,9.96935452533021,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",78.41
"465","DEU",2004,"DE","Germany",NA,30694.9023377929,9.89868236878404,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",78.4
"466","DEU",2005,"DE","Germany",NA,32184.0552318691,9.66637223430522,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",78.73
"467","DEU",2006,"DE","Germany",32.78,34690.3332182257,9.91147601151208,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",78.72
"468","DEU",2007,"DE","Germany",32.4,36777.7830596791,9.48803988827902,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",79.06
"469","DEU",2008,"DE","Germany",31.29,38438.7411526805,9.50632117752826,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",80.41
"470","DEU",2009,"DE","Germany",31.51,37112.8806127286,8.81465555054511,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",80.6
"471","DEU",2010,"DE","Germany",31.14,39639.4799659111,9.2756879599173,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",80.76
"472","DEU",2011,"DE","Germany",30.13,42142.5488974642,8.95037951752001,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",80.22
"473","DEU",2012,"DE","Germany",NA,43600.1134007712,9.19232375153935,"Europe & Central Asia (all income levels)","Berlin","13.4115","52.5235","High income: OECD","Not classified",80.47
"474","DJI",2002,"DJ","Djibouti",40,1768.42811117602,0.536183747194681,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",23.23
"475","DJI",2003,"DJ","Djibouti",NA,1833.86381887468,0.557327239855364,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",23.34
"476","DJI",2004,"DJ","Djibouti",NA,1928.3882154296,0.530241882956162,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",23.86
"477","DJI",2005,"DJ","Djibouti",NA,2025.13427013832,0.532332741525631,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",24.01
"478","DJI",2006,"DJ","Djibouti",NA,2158.33085867592,0.520576316860196,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",24.2
"479","DJI",2007,"DJ","Djibouti",NA,2298.56995873227,0.578051792235543,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",27.67
"480","DJI",2008,"DJ","Djibouti",NA,2447.95380751391,0.615968351326949,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",27.87
"481","DJI",2009,"DJ","Djibouti",NA,2557.63970740253,0.563399207654704,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",27.17
"482","DJI",2010,"DJ","Djibouti",NA,2644.62822884592,0.622346840763503,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",28.23
"483","DJI",2011,"DJ","Djibouti",NA,2782.97129179065,0.561940931477949,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",28.4
"484","DJI",2012,"DJ","Djibouti",45.13,2932.23334234064,0.60610220275265,"Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA",28.52
"485","DMA",2002,"DM","Dominica",NA,6623.11684880677,1.47087642896026,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",45.47
"486","DMA",2003,"DM","Dominica",NA,7248.30461337755,1.67495503725485,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",45.84
"487","DMA",2004,"DM","Dominica",NA,7660.47588294078,1.616452186278,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.01
"488","DMA",2005,"DM","Dominica",NA,7875.68320543131,1.66346290153384,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.17
"489","DMA",2006,"DM","Dominica",NA,8337.97341941105,1.60810581411798,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.32
"490","DMA",2007,"DM","Dominica",NA,9090.50095934648,2.17549261953528,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.47
"491","DMA",2008,"DM","Dominica",NA,9909.98267272995,1.86244550725864,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.63
"492","DMA",2009,"DM","Dominica",NA,9852.90131876706,1.85945489118952,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.78
"493","DMA",2010,"DM","Dominica",NA,10016.2463687438,1.95801424817682,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",46.94
"494","DMA",2011,"DM","Dominica",NA,10189.3982094128,1.79749866950506,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",47.01
"495","DMA",2012,"DM","Dominica",NA,10206.274383357,1.89271116691079,"Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend",47.08
"496","DNK",2002,"DK","Denmark",NA,31597.6898560098,9.68193192955788,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",73.75
"497","DNK",2003,"DK","Denmark",NA,31268.8764680477,10.3882734936947,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",74.2
"498","DNK",2004,"DK","Denmark",25.89,33143.7631674657,9.36270101912787,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",74.71
"499","DNK",2005,"DK","Denmark",25.94,34079.9597620429,8.69007693057132,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",75.56
"500","DNK",2006,"DK","Denmark",27.08,37166.5736909177,10.1129141598949,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",75.61
"501","DNK",2007,"DK","Denmark",26.85,38670.4976585439,9.20201511030611,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",75.96
"502","DNK",2008,"DK","Denmark",28.89,40838.1887464738,8.54335109757298,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",76.53
"503","DNK",2009,"DK","Denmark",28.84,39612.1276267663,8.05889560110771,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",76.87
"504","DNK",2010,"DK","Denmark",29.02,41835.7966506369,8.40721667045503,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",77.03
"505","DNK",2011,"DK","Denmark",29.54,43314.0563639927,7.29638320804399,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",76.85
"506","DNK",2012,"DK","Denmark",29.08,44246.3306156663,6.5108659961814,"Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified",76.92
"507","DOM",2002,"DO","Dominican Republic",50.12,6917.5297199042,2.41510963299875,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",52.99
"508","DOM",2003,"DO","Dominican Republic",52.09,6931.27888028369,2.39907082694796,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.97
"509","DOM",2004,"DO","Dominican Republic",51.95,7108.1120236497,2.01135197561858,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",52.97
"510","DOM",2005,"DO","Dominican Republic",49.96,7899.63819212961,2.01777860291105,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",52.53
"511","DOM",2006,"DO","Dominican Republic",51.9,8882.58978768356,2.11106200153169,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",54.39
"512","DOM",2007,"DO","Dominican Republic",48.69,9753.36024118812,2.22774720927375,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.27
"513","DOM",2008,"DO","Dominican Republic",49,10116.6465160674,2.22421366864764,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",54.48
"514","DOM",2009,"DO","Dominican Republic",48.86,10150.6162610657,2.10497774458915,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.52
"515","DOM",2010,"DO","Dominican Republic",47.2,10981.1765999168,2.1873110915628,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.2
"516","DOM",2011,"DO","Dominican Republic",47.4,11375.6203912161,2.2022903838981,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.18
"517","DOM",2012,"DO","Dominican Republic",45.68,11740.0536291201,2.23991337893829,"Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.24
"518","DZA",2002,"DZ","Algeria",NA,8911.55337181384,2.84002791213498,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",48.87
"519","DZA",2003,"DZ","Algeria",NA,9622.01655161059,2.85641005188288,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.27
"520","DZA",2004,"DZ","Algeria",NA,10179.0128200641,2.72701713810354,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.25
"521","DZA",2005,"DZ","Algeria",NA,10975.6986903025,3.22015455926011,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.23
"522","DZA",2006,"DZ","Algeria",NA,11341.0964378131,2.99754697337974,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",50.08
"523","DZA",2007,"DZ","Algeria",NA,11858.6508431211,3.19586459284552,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.65
"524","DZA",2008,"DZ","Algeria",NA,12186.1646400386,3.16852449102453,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.57
"525","DZA",2009,"DZ","Algeria",NA,12267.0033980711,3.43012895675614,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.79
"526","DZA",2010,"DZ","Algeria",NA,12637.381339375,3.30716434012848,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",49.89
"527","DZA",2011,"DZ","Algeria",NA,13026.191661295,3.30055778866389,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",50.02
"528","DZA",2012,"DZ","Algeria",NA,13452.5526105134,3.47194993128501,"Middle East & North Africa (all income levels)","Algiers","3.05097","36.7397","Upper middle income","IBRD",50.08
"529","ECU",2002,"EC","Ecuador",NA,6360.97067953519,1.90867205587247,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",54.45
"530","ECU",2003,"EC","Ecuador",54.99,6555.37323506387,2.02918959186131,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",55.26
"531","ECU",2004,"EC","Ecuador",54.12,7169.97336621095,2.15004221058362,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",56.61
"532","ECU",2005,"EC","Ecuador",54.12,7664.28983081384,2.20336656854431,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",56.94
"533","ECU",2006,"EC","Ecuador",53.2,8110.47975384304,2.06617581254757,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",56.68
"534","ECU",2007,"EC","Ecuador",54.33,8366.13013174685,2.24478400200373,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",57.02
"535","ECU",2008,"EC","Ecuador",50.61,8920.47736400538,2.34422409258285,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",57.55
"536","ECU",2009,"EC","Ecuador",49.28,8889.19234856436,2.44835913203111,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",57.93
"537","ECU",2010,"EC","Ecuador",49.25,9163.15790938064,2.54939713520707,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.18
"538","ECU",2011,"EC","Ecuador",46.21,9926.95249585147,2.61181647831495,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.57
"539","ECU",2012,"EC","Ecuador",46.57,10512.4366955457,2.62477365500928,"Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.54
"540","EGY",2002,"EG","Egypt, Arab Rep.",NA,6353.46591656423,1.79376499727608,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",55.72
"541","EGY",2003,"EG","Egypt, Arab Rep.",NA,6563.17106345791,2.04800431781662,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",56.21
"542","EGY",2004,"EG","Egypt, Arab Rep.",NA,6890.97002568685,2.05054049898427,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",56.65
"543","EGY",2005,"EG","Egypt, Arab Rep.",NA,7297.26576073922,2.23116022279329,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",57.3
"544","EGY",2006,"EG","Egypt, Arab Rep.",NA,7895.79208353603,2.34137320330174,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",57.71
"545","EGY",2007,"EG","Egypt, Arab Rep.",NA,8531.59245528598,2.43659203961604,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",60.28
"546","EGY",2008,"EG","Egypt, Arab Rep.",NA,9159.31537995092,2.51451172798786,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",60.85
"547","EGY",2009,"EG","Egypt, Arab Rep.",NA,9485.18035499043,2.56996743622021,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",62
"548","EGY",2010,"EG","Egypt, Arab Rep.",NA,9897.74855125737,2.47090408241519,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",62.11
"549","EGY",2011,"EG","Egypt, Arab Rep.",NA,10071.2052571796,2.59183123609863,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",61.75
"550","EGY",2012,"EG","Egypt, Arab Rep.",NA,10252.5229815309,2.53403898315243,"Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD",61.11
"551","ERI",2002,"ER","Eritrea",NA,1386.62587887371,0.159706978850911,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22
"552","ERI",2003,"ER","Eritrea",NA,1327.699789143,0.18482448869873,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22.23
"553","ERI",2004,"ER","Eritrea",NA,1337.52079595263,0.18944107171587,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22.46
"554","ERI",2005,"ER","Eritrea",NA,1373.42126976381,0.18285685518457,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22.87
"555","ERI",2006,"ER","Eritrea",NA,1365.03912629744,0.130342390647796,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",24.66
"556","ERI",2007,"ER","Eritrea",NA,1388.50524954385,0.131490395908221,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",24.83
"557","ERI",2008,"ER","Eritrea",NA,1250.46729791456,0.0920693910507799,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.07
"558","ERI",2009,"ER","Eritrea",NA,1282.33384570883,0.111761080593676,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.26
"559","ERI",2010,"ER","Eritrea",NA,1299.28989642603,0.109470529231945,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.45
"560","ERI",2011,"ER","Eritrea",NA,1411.15763791112,0.124030810294373,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.61
"561","ERI",2012,"ER","Eritrea",NA,NA,NA,"Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.76
"562","ESP",2002,"ES","Spain",NA,24659.0987041919,7.59128078166889,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",78.36
"563","ESP",2003,"ES","Spain",NA,25337.110818516,7.61116644458348,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",78.5
"564","ESP",2004,"ES","Spain",33.38,26437.8540928976,7.90805068135971,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",78.81
"565","ESP",2005,"ES","Spain",32.5,27868.9519489624,8.09705804769438,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.04
"566","ESP",2006,"ES","Spain",32.67,30860.7158846764,7.88419571010583,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.29
"567","ESP",2007,"ES","Spain",33.86,32803.3751201269,7.92089071606499,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.22
"568","ESP",2008,"ES","Spain",34.8,33729.5167903525,7.16553160668603,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.44
"569","ESP",2009,"ES","Spain",35.39,32796.6654667603,6.21697337783496,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.5
"570","ESP",2010,"ES","Spain",35.79,32372.8543671681,5.81641636625128,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.6
"571","ESP",2011,"ES","Spain",36.1,32530.0931368398,5.78801845772827,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.73
"572","ESP",2012,"ES","Spain",35.89,32235.5959172997,5.66093880333453,"Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified",79.79
"573","EST",2002,"EE","Estonia",35.79,11805.4691998888,10.7935041867546,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",64.41
"574","EST",2003,"EE","Estonia",34.91,13237.356752152,12.4933538578265,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",64.52
"575","EST",2004,"EE","Estonia",33.96,14664.4024724071,12.6839903122821,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",68.18
"576","EST",2005,"EE","Estonia",33.63,16560.5022328626,12.3670151870237,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",67.52
"577","EST",2006,"EE","Estonia",33.75,19299.0784112394,12.0099620584938,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",69.4
"578","EST",2007,"EE","Estonia",31.25,21836.4122934343,13.9548840886714,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",72.88
"579","EST",2008,"EE","Estonia",32,22508.9284050416,13.0818344314893,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",73.12
"580","EST",2009,"EE","Estonia",31.59,20206.1807067891,10.9143201837372,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",73.47
"581","EST",2010,"EE","Estonia",32.16,21113.1196108327,13.5996890666366,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",73.6
"582","EST",2011,"EE","Estonia",32.69,23954.8659685125,14.0167329722872,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",74.65
"583","EST",2012,"EE","Estonia",33.15,25921.0285969625,13.3240003749917,"Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",74.66
"584","ETH",2002,"ET","Ethiopia",NA,528.859881970186,0.0642326445206125,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.8
"585","ETH",2003,"ET","Ethiopia",NA,512.875394346413,0.0688521652428772,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",37.18
"586","ETH",2004,"ET","Ethiopia",29.81,581.837068640305,0.0710691592440729,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",37.42
"587","ETH",2005,"ET","Ethiopia",NA,653.116050603463,0.0668220446911385,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",37.57
"588","ETH",2006,"ET","Ethiopia",NA,725.96060232889,0.0699069005250796,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",38.06
"589","ETH",2007,"ET","Ethiopia",NA,808.518986329786,0.0743445875862484,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.42
"590","ETH",2008,"ET","Ethiopia",NA,889.267964839055,0.0791842686595247,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.7
"591","ETH",2009,"ET","Ethiopia",NA,949.493897250884,0.0777230112473551,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.84
"592","ETH",2010,"ET","Ethiopia",33.17,1053.79672527899,0.0752146592120625,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.04
"593","ETH",2011,"ET","Ethiopia",NA,1165.21683848196,0.0859835424275465,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.27
"594","ETH",2012,"ET","Ethiopia",NA,1256.68220812009,0.092877020565442,"Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.43
"595","FIN",2002,"FI","Finland",NA,28421.2398938674,11.8606758299719,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.38
"596","FIN",2003,"FI","Finland",NA,28816.1192599611,13.2610969393138,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.13
"597","FIN",2004,"FI","Finland",27.92,31084.2892191989,12.8326749770283,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.69
"598","FIN",2005,"FI","Finland",27.64,32065.1707160028,10.4164380522202,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.89
"599","FIN",2006,"FI","Finland",28.02,34502.2665620973,12.5706384483281,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",76.03
"600","FIN",2007,"FI","Finland",28.29,37505.1309354446,12.0984818632864,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.78
"601","FIN",2008,"FI","Finland",27.85,39729.648543659,10.6371591894379,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.81
"602","FIN",2009,"FI","Finland",27.47,37534.5019282014,9.95519427234709,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.86
"603","FIN",2010,"FI","Finland",27.74,38322.9267423552,11.5431470841369,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.92
"604","FIN",2011,"FI","Finland",27.66,40251.3735098925,10.5111276862044,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.72
"605","FIN",2012,"FI","Finland",27.12,40437.5938723363,9.01853833350788,"Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.72
"606","FJI",2002,"FJ","Fiji",39.62,6092.40993964223,1.02499108118148,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",49.79
"607","FJI",2003,"FJ","Fiji",NA,6268.84914030959,1.05525050635174,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",50.87
"608","FJI",2004,"FJ","Fiji",NA,6768.27987226867,1.38461059075829,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",51.49
"609","FJI",2005,"FJ","Fiji",NA,7005.29987582826,1.65988172592539,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",51.73
"610","FJI",2006,"FJ","Fiji",NA,7304.77115022134,1.64427537195277,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.14
"611","FJI",2007,"FJ","Fiji",NA,7370.01122337451,1.44091795061631,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.24
"612","FJI",2008,"FJ","Fiji",42.78,7515.86588998694,0.595796282284519,"East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.35
